title,url,date,description,query
"Destiny Clinic @DestinyClinicX · Sep 17, 2025",https://x.com/DestinyClinicX/status/1968212245781024792,2025-09-17T07:15:41.000Z,"พรุ่งนี้เรามีนัดเจอกัน 18 ก.ย. 68 เวลา 18.00 น.
พบความสนุกไปกับ แม็กกี้-บาส ห้ามพลาด!
ณ ศูนย์การค้ Seacon Square 
ลานกิจกรรมชั้น 1 Circular Space
 ร่วมกดไลค์ กดแชร์ เป็นกำลังใจให้ศิลปินกันด้วยนะคะ
#destinyclinic #maxkybas #maxky_rp #bbasjtr #SeaconSquare #DestinyClinicxMaxkyBas",macba skatepark [media]
"Street League Skateboarding @StreetLeague · Jun 20, 2018",https://x.com/StreetLeague/status/1009528789062127616,2018-06-20T20:09:54.000Z,"@micky_papa
 quick schoolyard line!

Watch Micky skate the LA stop at the Galen Center on July 7th. 

#SLSPro",macba skatepark [media]
"CNN Chile @CNNChile · May 22, 2020",https://x.com/CNNChile/status/1263914320276213766,2020-05-22T19:27:11.000Z,"Skatepark clausurado: Municipalidad lo tapó con 5 toneladas de tierra para que dejaran de ir 
https://
bit.ly/2LOrPK0",macba skatepark [media]
Beth Dutton @1BethDutton · Mar 1,https://x.com/1BethDutton/status/2028130724268921134,2026-03-01T15:30:20.000Z,It's such a fun place! They have surfing too!,macba skatepark [media]
Manny  @mannylams · Feb 27,https://x.com/mannylams/status/2027319946619797987,2026-02-27T09:48:35.000Z,"There’s this park at Alausa, there’s also one at Gbagada you can use",macba skatepark [media]
Paul Vaccarello @Ops_Cannoli · Feb 28,https://x.com/Ops_Cannoli/status/2027524104614547590,2026-02-27T23:19:50.000Z,"Looks nice. I really like the morning sunrises, you get cool color reflections depending on weather and cloud placement. 

I would stay up all night video gaming alot and in the very early morning cycle over to the skatepark and ride till late morning or afternoon.",macba skatepark [media]
"Steven Fulop @StevenFulop · Aug 21, 2019",https://x.com/StevenFulop/status/1164202083857436672,2019-08-21T15:46:21.000Z,"One of the best Skate Parks in NJ. 4 yrs ago we started w/an idea to build this in Berry Lane Park. We then won a  
@tonyhawk
 grant. Now, after 4 yrs + many grants pursued I’m happy to share that last night the $ was approved, contractor approved, construction starts in Sept",macba skatepark [media]
Nathan O'Reilly @NathanNoLove · Feb 26,https://x.com/NathanNoLove/status/2026801632231432416,2026-02-25T23:28:59.000Z,Ah Lakeland Ice Arena....played many a games here...real late and real early...they had a skatepark there when I was a kid... SkateEscape? Its was the 1900s so things are foggy,macba skatepark [media]
Houston Business Journal @HOUBizJournal · Feb 28,https://x.com/HOUBizJournal/status/2027832446490653067,2026-02-28T19:45:05.000Z,The Houston Parks Board has said the beloved 65-acre park suffers from high levels of use combined with aging infrastructure.,macba skatepark [media]
skarchzine @skarchzine · Feb 26,https://x.com/skarchzine/status/2027008755901104538,2026-02-26T13:12:02.000Z,"#skarchzine ETB 

Macs . Ravenna ETB . Patscheider & Partner The event building for the Port System Authority (MACS) stands along the northern quay of the Ravenna dock, within an area undergoing extensive urban transformation. The project is part of the w…",macba skatepark [media]
"Romeo Rodríguez  @RomeoHerrera1 · Nov 15, 2020",https://x.com/RomeoHerrera1/status/1327978094800596992,2020-11-15T14:13:45.000Z,"El Skatepark contempla:

- Un circuito peatonal accesible para personas con discapacidad (con baldosa táctil al pie).

- Área de juegos infantiles.

- Conformación de nuevos espacios comerciales para emprendedores existentes.

- Paisaje.

- Estacionamiento.

SIGUE...",macba skatepark [media]
"Mikey Manfs @mikeymanfs · Dec 31, 2017",https://x.com/mikeymanfs/status/947326185490538501,2017-12-31T04:38:57.000Z,"Filmed another skatepark vlog today, RIP to one of my second homes throughout high school, The Incline Club (Skatepark), place closed tonight after 10+ years of operation. Was always a place I could go to get my mind off things. Thank you for all the memories",macba skatepark [media]
Emily Ward @omgitsemilyward · Feb 25,https://x.com/omgitsemilyward/status/2026669755956879455,2026-02-25T14:44:58.000Z,I definitely didn’t know MacArthur’s Park before Alysa’s skate so I’m so glad to know it now bc goddamn I love disco bass lines,macba skatepark [media]
"Randolfe Rodrigues @randolfeap · Dec 27, 2023",https://x.com/randolfeap/status/1739815814633549881,2023-12-27T01:09:49.000Z,"A melhor pista de skate, com a melhor vista! Amanhã é o grande dia da inauguração do Skate Park, com presença confirmada dos atletas 
@bobburnquist
 e Dani Vitória. Vai ser um dia inesquecível! Estaremos juntos com a 
@PMMacapa
 nesta entrega especial. Te espero lá!",macba skatepark [media]
"No Next Question @NoNext_Question · Sep 25, 2025",https://x.com/NoNext_Question/status/1971059644937404641,2025-09-25T03:50:14.000Z,"Mayor Balen Shah has announced that the Yama Buddha Skateboard Park is finally becoming a reality, with 50% of the construction work completed. The park is designed not only as a recreational space but also as a hub for youth culture, art, and music. 

#yamabuddha #yamabuddhapark",macba skatepark [media]
Houston Business Journal @HOUBizJournal · Feb 25,https://x.com/HOUBizJournal/status/2026715127882383366,2026-02-25T17:45:15.000Z,The Houston Parks Board has said the beloved 65-acre park suffers from high levels of use combined with aging infrastructure.,macba skatepark [media]
Idrottsplats.se @idrottsplats · 4m,https://x.com/idrottsplats/status/2028557022153658683,2026-03-02T19:44:17.000Z,"Nytt på sajten!
Ex-allsvenska Idrottsparken i Motala. 
1957 spelade sig Motala upp i allsvenskan efter kvalseger mot Örgryte. 12 863 personer såg den matchen. 

https://
idrottsplats.se/l/idrottsplats
er/motala_idrottspark
…",MACBA skate historia [top]
alice @tealstwo · 1m,https://x.com/tealstwo/status/2028557581933760527,2026-03-02T19:46:30.000Z,"a temporada 23–24 foi tenebrosa, digo por experiência. derrotas atrás de derrotas, sendo o lanterna, estatísticas horripilantes. mas foi ali que veio a escolha 1 do draft, e assim conseguimos o mack, que è o principal jogador do time, pelo menos pelos proximos 15 anos",MACBA skate historia [top]
"Pasiones Ocultas. @LatidosDePasion · Jul 22, 2025",https://x.com/LatidosDePasion/status/1947660077172674984,2025-07-22T14:08:42.000Z,"Una canción que nació de un piropo... un VACILE a una joven en una fiesta en Venezuela.

Y sin embargo:

- La bailaron Clinton y Fidel
- La versionaron en japonés
- Fue Nº1 en EE. UU. durante 14 semanas

Hoy te cuento la historia DESCOMUNAL detrás de la Macarena.",MACBA skate historia [top]
"Joolz Denby @JoolzDenby · Jan 29, 2023",https://x.com/JoolzDenby/status/1619807530162728961,2023-01-29T21:19:44.000Z,"Minna-Maria Antikainen used to be a man named Markku-Pekka. He decided at 59 he wanted to be an ‘Ice Princess’ figure skater, one of the hardest and most technical sports disciplines. He was allowed to carry the country’s flag during the opening ceremony",MACBA skate historia [top]
"MFFstats @MFF_stats · Oct 5, 2021",https://x.com/MFF_stats/status/1445248237171093506,2021-10-05T04:43:25.000Z,"Idag är det sju år sedan Mackan sänkte AIK, sköt guldet till MFF & hyschade Friends.

Ett stycke modern svensk fotbollshistoria.",MACBA skate historia [top]
"La Masia Blaugrana @MasiaBl4ugrana · Aug 20, 2024",https://x.com/MasiaBl4ugrana/status/1825670158410539311,2024-08-19T23:04:19.000Z,"CAMPO DE LA CARRETERA DE HORTA (1901-1905)

El primer partido se jugó en noviembre de 1901, con la victoria del Barça sobre el Calliope por 4-0. Fue el primer campo en el que se invirtió dinero para su construcción y fue testigo del primer título del Barça, la Copa Macaya.",MACBA skate historia [top]
"Bajen Fans @BajenFans · Apr 10, 2024",https://x.com/BajenFans/status/1777962150704615715,2024-04-10T07:29:44.000Z,"Den 10:e april 1889 bildades Hammarby Roddförening av Axel Robert Schönthal, verkmästare vid bomullsspinneriet i Barnängen. 135 år senare vajar den grönvita fanan alltjämt över Hammarby sjö med omnejd. 

Än går det vågor!",MACBA skate historia [top]
Mauricio Kuri @makugo · Feb 25,https://x.com/makugo/status/2026480045024227831,2026-02-25T02:11:07.000Z,"Nuestra bandera y la memoria compartida que representa, nos da identidad y nos convoca al respeto, la unión y el trabajo.

Hoy la honramos en su CCV aniversario, refrendando nuestra voluntad para colaborar por un país seguro, justo y de progreso.",MACBA skate historia [top]
Ascenso Inglés @AscensoInglesok · Jan 10,https://x.com/AscensoInglesok/status/2009998896970510594,2026-01-10T14:40:55.000Z,"HISTÓRICO  EL MACCLESFIELD DE LA SEXTA DIVISIÓN LE GANÓ A CRYSTAL PALACE Y ES EL PRIMER EQUIPO NO PROFESIONAL EN ELIMINAR A UNO DE PRIMERA DIVISIÓN DESDE 1909

ESTE CLUB FUE LIQUIDADO Y SE REFUNDÓ EN 2020 PARA COMENZAR SU RESURRECCIÓN DESDE LA 9ª DIVISIÓN 

LA MÁGICA FA CUP",MACBA skate historia [top]
"Adam Bucholz @Bucholz_Adam · May 21, 2025",https://x.com/Bucholz_Adam/status/1925285536333254854,2025-05-21T20:20:16.000Z,"W pewnym sensie kariera Manuela Fettnera jest wyznacznikiem wyjątkowego okresu w historii polskich skoków

Debiut: Bischofshofen 2001 triumf A. Małysza w 49. Turnieju 4 Skoczni

Zakończenie: najpewniej Planica 2026 koniec kariery K. Stocha 
@Skijumpingpl
 #skijumpingfamily",MACBA skate historia [top]
"Joel Queipo Ruíz @QueipoRuiz · Apr 1, 2025",https://x.com/QueipoRuiz/status/1907060325637128411,2025-04-01T13:19:47.000Z,"Y se expresó: ""...llegó Maceo  se salvó la Revolución...""
Dentro de las acciones épicas de nuestra historia un capítulo lo tiene el arribo por playa Duaba del Mayor General Antonio Maceo, el 1 de abril de 1895, en la goleta Honor.
#HonorHolguinero 
#Cuba 
#HolguínSí",MACBA skate historia [top]
"Nostalgia @lata8290 · Dec 10, 2025",https://x.com/lata8290/status/1998795531309469921,2025-12-10T16:42:45.000Z,"37 lat temu (10 grudnia 1988) w amerykańskim Lake Placid, szwedzki skoczek narciarski Jan Boklöv po raz pierwszy wygrał zawody o Pucharu Świata dzięki zastosowaniu tzw. ""stylu V"". #skijumpingfamily",MACBA skate historia [top]
Javier González @javiergon56 · Feb 24,https://x.com/javiergon56/status/2026237102875144336,2026-02-24T10:05:45.000Z,"Esta disciplina deportiva comenzó a practicarse en el país a fines de la década de 1960, por iniciativa de un grupo de jó­venes venezolanos, recién llegado de cursar es­tudios en los Estados Unidos y Europa.",MACBA skate historia [top]
"Anitta @Anitta · Jan 11, 2025",https://x.com/Anitta/status/1878173386485952763,2025-01-11T20:13:24.000Z,"O skate surgiu nos anos 1950, nos Estados Unidos, como uma alternativa para surfistas em dias sem ondas. Com o tempo, ganhou as ruas e se tornou um símbolo da cultura urbana, conectando pessoas e transformando cidades em verdadeiros playgrounds. No Brasil, o skate chegou nos anos",MACBA skate historia [top]
Revista Jacobina @JacobinBrasil · Feb 26,https://x.com/JacobinBrasil/status/2026844000343175555,2026-02-26T02:17:21.000Z,"Fundadora da escola de dança profissional mais antiga dos EUA, Martha Graham recusou-se a se apresentar nas Olimpíadas nazistas e criou um palco longevo de dissidência política. A dança moderna tem ligações profundas com a política radical.",MACBA skate historia [top]
"Nostalgia @lata8290 · Sep 29, 2025",https://x.com/lata8290/status/1972597612286288168,2025-09-29T09:41:34.000Z,"Kronika filmowa   lat temu (29 września 1985) amerykańska telewizja ABC rozpoczęła emisję serialu przygodowego ""MacGyver"". Kto był (lub jest nadal) fanem tego serialu?",MACBA skate historia [top]
"Micke Nordin @MickeNordin · May 31, 2025",https://x.com/MickeNordin/status/1928825715987751151,2025-05-31T14:47:41.000Z,"Det känns som det är något som skett med Mackan de 2-3 senaste matcherna. Det är som att polletten trillat ner hos honom. Han är inte längre en ung talang, han är en respekterad medspelare. Det är som att osäkerheten släppt, bröstet ut och spelar med större pondus. Vilken resa...",MACBA skate historia [top]
"Tushar @tusmedios · Dec 9, 2024",https://x.com/tusmedios/status/1866152697789120700,2024-12-09T16:07:29.000Z,"Mako participó en el proceso de iniciación, al igual que los demás miembros, lo que sorprendió a muchas personas que no esperaban que se reclutara a una mujer como miembro oficial. 

Pasó por todos los procesos y fue una pieza clave en la realización de las actividades ilícitas.",MACBA skate historia [top]
"Daniel Schatz @drdanielschatz · Jan 3, 2025",https://x.com/drdanielschatz/status/1875143418869088409,2025-01-03T11:33:24.000Z,"Varför väljer Malmö kommun (
@malmostad
) att lägga miljontals kronor på att anställa en skateboardsamordnare för att planera skateboardevenemang, samtidigt som kommunen har ett underskott på flera miljoner kronor?",MACBA skate historia [top]
"young fella 1336 @Ankarstrand · Aug 11, 2025",https://x.com/Ankarstrand/status/1954922039615300033,2025-08-11T15:05:09.000Z,Mackan Karlsson. Spelat alla minuter i alla matcher och sprungit mest i alla matcher. Gjort ett(?) misstag.  Varit stundtals briljant men alltid stabil och viktig. Spelat i Bajen sen han va fem. Helvete vad fint det är att se!,MACBA skate historia [top]
Juan Pablo Taborda @jptaborda74 · Feb 25,https://x.com/jptaborda74/status/2026730678990102552,2026-02-25T18:47:03.000Z,"25/2/1951
Comenzaban en Buenos Aires  los primeros Juegos Panamericanos de la historia . 
Se disputaron hasta el 9 de marzo y reunieron a más de 2.500 atletas del continente, dando inicio a una tradición que sigue vigente 
 #UnaVueltaPorElPasado",MACBA skate historia [top]
roberto taboada @robertotaboada5 · Feb 28,https://x.com/robertotaboada5/status/2027850715708747834,2026-02-28T20:57:40.000Z,"¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡ #Presente !!!!!!!!!!!!!!!!!!!!!!!!
29-2-80 

Libenson, Marta Elina  tenía 23 años 

“Maca” Libenson nació el 13 de diciembre de 1957. Fue militante estudiantil en la Unión de Estudiantes Secundarios (UES) y luego se desempeñó en la Zona Oeste",MACBA skate historia [top]
BaloncestodeAyer y DeporteVintage @DeporteVintage · Feb 25,https://x.com/DeporteVintage/status/2026622143262261574,2026-02-25T11:35:46.000Z,"Buenos días, 30 años de #HistoriaACB 30 años de una #CopaACB y un #MVP que son #historiabaloncestomanresa 25/02/1996  Rafa Casal",MACBA skate historia [top]
